movieId,movieName,nbMentions
189140,Short Circuit  (1986),1
189219,The Breakfast Club (1985),71
189226,The Autopsy of Jane Doe (2016),10
189236,Our Family Wedding (2010),2
189243,The Single Moms Club (2014),1
189266,Disturbia  (2007),32
189287,13 Assassins (2010),1
189294,The Man with Two Brains (1983),5
189303,Resident Evil: Damnation (2012),1
189311,The Witches of Eastwick  (1987),3
189328,Evan Almighty (2007),31
189349,Her  (2013),12
189380,The Flying Nun,1
189381,Dracula  (1931),6
189403,Striptease  (1996),1
189406,Domino  (2005),3
189484,Cinderella ,2
189494,Predator  (1987),93
189495,A Home of Our Own (1993),2
189504,The Scream  (1993),2
189519,Saint Ange (2004),3
189531,The Queen  (2006),6
189569,You Were Never Here,1
189581,Everyday I Love You  (2015),1
189582,Wet Hot American Summer (2001),3
189584,The Beastmaster (1982),1
189588,Watership Down  (1978),3
189592,Half Baked (1998),32
189613,Ray  (2004),3
189627,The Wiz  (1978),6
189705,Stripes  (1981),39
189789,Batman  (1966),11
189804,Dirty Grandpa (2016),87
189820,The Founder  (2016),10
189854,The Girl with All the Gifts  (2016),7
189887,Dawn of the Dead  (2004),26
189907,The Black Cauldron  (1985),5
189950,Frequency  (2000),8
189968,Revenge of the Bridesmaids,4
189988,The Substitute (1996),2
189991,Gods of Egypt  (2016),3
190018,Diary of a Wimpy Kid  (2010),11
190024,Labyrinth  (1986),41
190037,End of Watch (2012),17
190076,Abbott and Costello Meet Frankenstein (1948),3
190085,The Bodyguard  (1992),17
190094,Night of the Demons  (1988),2
190147,Romeo & Juliet  (2013),5
190170,The Grudge (2004),9
190174,The Village  (2015),2
190181,Scary Movie 5 (2013),4
190200,Swindle  (2013),2
190210,Dragonheart: A New Beginning (2000),1
190214,Happiness  (2016),6
190244,Our Town  (1940),1
190246,The Prince of Egypt (1998),12
190247,Good Deeds (2012),1
190267,Hard Candy  (2005),8
190275,Larry the Cable Guy: Health Inspector (2006),1
190285,Good Will Hunting (1997),93
190288,Pride  (2014),2
190292,The Road to El Dorado (2000),2
190332,Samsaram Oka Chadarangam (1987),1
190333,The Square  (2017),3
190381,Little Men  (2016),1
190392,The Boston Strangler  (1968),2
190399,La Dolce Vita (1960),1
190401,The Dark Valley (2014),1
190402,An American Tail,4
190418,Ace Ventura: Pet Detective (1994),71
190432,The Day of the Jackal  (1973),1
190434,Gasland (2010),1
190445,Cocktail  (1988),4
190458,Planes  (2013),7
190466,Bunny  (2005),1
190468,An Affair (1998),1
190479,Time  (2006),1
190493,The Italian  (2005),3
190498,Dora the Explorer: Dora Saves the Snow Princess,1
190517,Cube Zero (2004),1
190538,Extract ,4
190543,Lost in Translation  (2003),22
190590,Happy Feet (2006),18
190639,2016: Obama's America (2012),1
190659,Hostel  (2013),2
190661,Big Trouble in Little China (1986),7
190662,The Paper  (1994),2
190692,Cars 2 (2011),11
190693,The Smurfs  (2011),5
190727,The Host  (2006),3
190729,Under the Skin  (2013),3
190758,Winnie-the-Pooh Pays a Visit (1971),1
190814,Pitch Perfect (2012),100
190837,The Great Gatsby  (2013),20
190844,Eti (2008),1
190919,Free Willy (1993),5
190948,She-Man (1967),1
190953,Nutty Professor II: The Klumps (2000),3
190999,Without Permission (2012),1
191005,The Maltese Falcon  (1931),1
191015,Rocky  (2013),7
191025,The Beatles: Eight Days a Week,2
191051,Confess  (2005),1
191071,One Crazy Summer (1986),2
191085,The Sixth Commandment (1924),3
191090,Prime  (2005),1
191092,The Best Man Holiday (2013),3
191109,Arthur  (2011),4
191145,The Wall  (2012),4
191200,The Commuter  (2017),75
191205,Office Space (1999),68
191225,Return of the Living Dead Part II (1988),1
191242,Breaking and Entering  (2006),1
191270,The Bank Job (2008),9
191285,Nowhere to Run  (1993),1
191286,The Mummy  (1932),1
191297,The Abyss (1989),15
191316,Idiocracy (2006),12
191320,Rise of the Guardians (2012),2
191342,Snow Day  (2000),1
191347,Xanadu  (1980),3
191375,Barton Fink (1991),9
191403,Dirty Wars (2013),2
191421,Galaxy Quest (1999),22
191440,Shallow Hal (2001),10
191480,Shazam!: The Return of Black Adam,1
191503,Mac and Me (1988),1
191514,Transformers: Age of Extinction (2014),6
191564,The Cove  (2009),14
191602,Waking Life (2001),1
191625,Love at Sea  (1936),2
191637,Urban Legend  (1998),2
191667,Sunshine Love,1
191672,Life  (1999),7
191690,Rock Star  (2001),1
191759,"Silent Night, Deadly Night Part 2 (1987)",2
191763,The Devil Inside Me (2011),1
191777,Absentia  (2011),8
191798,She's the Man (2006),9
191818,The Cake Eaters (2007),1
191819,Waterloo  (1929),1
191828,The Tale of Sweeney Todd,1
191834,Percy Jackson & the Olympians: The Lightning Thief,2
191853,Hair  (1979),3
191874,The Sea Wolves (1980),1
191881,Last of the Dogmen (1995),1
191892,Magic  (1978),1
191911,Man on Wire (2008),13
191913,Elvis & Nixon (2016),1
191932,Notting Hill ,73
191945,The Love Bug (1968),6
191947,Southpaw  (2015),17
191956,The Bridge  (2006),1
191985,The Leopard  (1963),1
192020,Fifty Shades Darker  (2017),30
192030,My Big Fat Greek Wedding (2002),15
192035,Austin Powers ,9
192045,Gone Fishing  (2012),1
192060,Nights in Rodanthe (2008),3
192063,The Returned  (2013),3
192120,A Silent Voice  (2016),2
192131,American Pie ,14
192160,Southland Tales (2006),2
192172,Battle of Los Angeles  (2011),1
192185,The Great Outdoors  (1988),8
192193,The Whole Truth  (2016),1
192201,The Arrow (1996),6
192264,All Good Things  (2010),3
192311,BearCity 2: The Proposal (2012),1
192326,Bad News Bears (2005),5
192381,Mary Queen of Scots  (2013),1
192420,Weird Science  (1985),14
192431,Zack and Miri Make a Porno (2008),4
192443,Wild  (2014),1
192459,Toy Story That Time Forgot,3
192461,Brighton Beach Memoirs  (1986),1
192470,Titanic II  (2010),2
192509,The Incident  (1967),2
192538,A Shot in the Dark  (1964),3
192556,Straight Outta Compton  (2015),12
192586,Becoming Jane (2007),3
192609,Singles  (1992),1
192637,Bedknobs and Broomsticks (1971),2
192640,My Life as a Dog (1985),2
192647,The Tooth Fairy  (2006),4
192731,We Need to Talk About Kevin  (2011),1
192734,Eight Crazy Nights (2002),15
192743,Backtrack  (2015),1
192791,The Family Man (2000),2
192810,The Happening  (2008),15
192815,Tropic Thunder (2008),94
192918,The Man from U.N.C.L.E.  (2015),3
192919,The Hangover ,3
192975,The Book of Eli (2010),10
192989,Ben  (1972),1
192990,"Honey, I Blew Up the Kid (1992)",1
193004,Birth of the Dragon (2016),1
193005,Fracture  (2007),5
193032,Doctor Dolittle  (1967),2
193034,Stargate  (1994),7
193037,A Knight's Tale (2001),11
193041,Vanilla Sky (2001),16
193059,Role Models (2008),8
193109,Space Jam (1996),25
193114,Forgetting June (2013),1
193141,Mulan II,1
193160,...When Love Happens (2014),1
193166,Whiplash  (2014),13
193168,Rush Hour  (1998),115
193179,Kickboxer  (1989),7
193213,A.I. Artificial Intelligence (2001),18
193220,The Ring  (1996),2
193221,Eragon  (2006),5
193240,Night of the Creeps (1986),2
193257,Boyhood  (2014),25
193272,Ironclad  (2011),3
193291,Captain Phillips  (2013),14
193302,Bringing Up Baby (1938),5
193309,Fred Claus (2007),4
193321,The Signal  (2007),1
193346,Wag the Dog (1997),2
193368,The Lord of the Rings  (1978),3
193372,The Muse  (2011),1
193388,Zookeeper  (2011),4
193391,Captain Voyeur (1969),1
193404,Picture Perfect  (1997),2
193433,Howard the Duck  (1986),3
193446,G.I. Joe ,3
193460,The Bone Collector (1999),14
193472,Silverado  (1985),1
193514,Boys on the Side (1995),4
193523,Copycat  (1995),5
193580,The Big Bus (1976),1
193587,Fighting  (2014),2
193591,Escape from Alcatraz  (1979),5
193627,Lords of Dogtown (2005),5
193628,Blade: Trinity (2004),1
193658,2012  (2009),21
193660,Deathtrap  (1982),1
193669,True Love  (2002),4
193672,Beverly Hills Cop III (1994),2
193702,Dirty Tennis,1
193710,Ice Cold in Alex (1958),2
193711,Road Trip  (2000),17
193732,Superfast! (2015),1
193742,Phantasm  (1979),3
193754,The Longest Yard  (2005),36
193762,Fist Fight (2017),79
193821,Waterworld (1995),17
193822,The Getaway  (1972),3
193833,It Happened One Night (1934),3
193835,Only Angels Have Wings (1939),1
193842,Marmaduke  (2010),3
193845,Waiting  (2007),10
193868,Gun Fury (1953),1
193871,How High (2001),20
193894,Pan  (2015),6
193916,Everest  (2015),8
193918,Murder by Numbers (2002),1
193922,Young Adult  (2011),2
193971,Run All Night  (2015),8
194001,Walking Tall  (2004),7
194035,1408  (2007),8
194044,Looper  (2012),103
194047,Catch and Release  (2006),2
194052,Mosquito  (1995),1
194059,The Stranger  (2010),4
194069,Aba  (2008),2
194088,How to Become a Criminal Mastermind,2
194126,Capturing Bad Bill (1915),1
194147,Carrie  (1976),67
194157,Hidden Figures (2016),58
194177,Get a Job  (2016),6
194202,The Land Before Time (1988),13
194213,Runaway Train  (1985),3
194237,Shutter Island  (2010),161
194248,Cats & Dogs: The Revenge of Kitty Galore (2010),1
194251,The Taking of Deborah Logan (2014),2
194252,Deliverance,2
194253,Footloose  (1984),20
194272,Walk Hard: The Dewey Cox Story (2007),12
194285,Secret  (2007),1
194317,Drishyam  (2015),1
194336,Cut  (2000),2
194337,Fire in the Sky (1993),1
194349,Marathon Man  (1976),3
194412,The Sword in the Stone ,9
194438,Beastly  (2011),2
194450,Bugs Bunny in Space,1
194469,The Score  (2001),4
194520,Centurion  (2010),6
194556,Tucker & Dale vs. Evil (2010),35
194580,Moscow on the Hudson (1984),1
194583,Twilight  (2008),53
194600,Notebook ,2
194603,The Split (1968),1
194607,The Mist  (2007),30
194608,Planet of the Apes  (1968),10
194609,Overboard  (1987),15
194621,The Trouble with Harry (1955),1
194648,Snow White and the Huntsman (2012),2
194704,Get on Up  (2014),5
194746,The Longest Yard  (1974),2
194756,Mo' Money (1992),2
194784,About a Boy  (2002),12
194808,Hope Floats (1998),13
194829,Shriek If You Know What I Did Last Friday the Thirteenth (2000),4
194835,The Taming of the Shrew,1
194836,The Sixth (1981),5
194869,The Bronze  (2015),1
194891,The Meteor Man  (1993),3
194905,The Machine Girl (2008),1
194919,Rise of the Gargoyles,1
194965,Twister  (1996),14
194966,Star Wars: The Force Awakens (2015),27
194975,The St. Valentine's Day Massacre  (1967),1
194977,Stepmom  (1998),14
194987,Clear and Present Danger  (1994),3
195004,Killer Klowns from Outer Space (1988),5
195012,10 Things I Hate About You (1999),71
195022,Samsara  (2001),1
195028,Bundle of Joy (1956),2
195045,Vicky Cristina Barcelona,1
195049,Mastermind  (1976),1
195084,Funny Things Happen Down Under (1965),1
195089,Land of the Dead (2005),3
195117,American Graffiti (1973),6
195126,Patton  (1970),7
195134,Mission: Impossible II (2000),15
195148,Poltergeist  (1982),53
195234,"Girl, Interrupted  (1999)",13
195261,Fame  (1980),4
195276,Zatoichi on the Road (1963),1
195280,The Angriest Man in Brooklyn (2014),4
195284,Dark House (2009),1
195313,Lolita  (1962),1
195347,Madame  (2017),2
195424,The Karate Kid (1984),29
195447,Blade  (1998),38
195484,The Foreigner ,1
195497,Vantage Point  (2008),1
195498,Evil Dead II (1987),10
195523,The 13th Warrior (1999),3
195574,The Adventures of the Red Airplane (2014),1
195575,The Great Gatsby  (1949),2
195603,Are We There Yet%3F  (2005),10
195662,"Bell, Book and Candle (1958)",1
195667,Volver (2006),2
195675,The Light Between Oceans  (2016),7
195687,The Pelican Brief,2
195755,Roxanne  (1987),2
195757,Son of God  (2014),2
195759,Son of the Mask (2005),3
195773,Flicka (2006),3
195791,Dragon Ball Z: Fusion Reborn,1
195828,When Harry Tries to Marry (2010),2
195837,Ip Man 2 (2010),2
195867,Gordy (1995),1
195886,Breathe  (2009),1
195902,Dunkirk  (1958),1
195904,Charlie's Angels ,1
195918,Chances: The Women of Magdalene (2006),1
195919,Big Blue Lake (2011),1
195922,Easy Money  (2010),2
195979,Baby Driver  (2017),149
196036,Analyze This (1999),4
196038,Paradise  (2011),1
196058,The Amazing Spider-Man  (2012),3
196085,Spiders 3D (2013),3
196132,August Rush (2007),7
196209,The Thinning,3
196230,Risen  (2016),4
196303,The Bite (1966),1
196327,Married to the Mob (1988),1
196329,Broken City (2013),3
196336,Scarface  (1983),71
196366,Sinister  (2012),49
196391,The Pursuit of Happiness  (1934),2
196399,Insidious  (2010),26
196413,Fantasia  (2004),1
196450,Two for the Road  (1967),5
196460,Remember the Titans (2000),46
196464,A Day in the Death of Donny B (1969),1
196478,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",15
196481,Sixteen Candles (1984),53
196498,R.I.P.D. (2013),4
196529,Fahrenheit 451  (1966),2
196668,Mission: Impossible – Ghost Protocol (2011),15
196692,One Flew Over the Cuckoo's Nest  (1975),17
196743,Tiger  (2015),1
196756,Marvel Super Heroes 4D,2
196757,Earth to Echo (2014),7
196809,The Purge: Anarchy (2014),6
196824,Lovers Like Us (1975),1
196829,Let's Scare Jessica to Death (1971),1
196833,Pumpkinhead  (1988),5
196846,Bride and Prejudice (2004),2
196869,Jurassic Shark (2012),1
196900,High Tension (2003),5
196944,Pale Rider (1985),1
196951,Men of Honor (2000),4
196957,Personal Shopper (2016),2
197037,Garfield Gets Real (2007),4
197041,The Naked Gun: From the Files of Police Squad! (1988),15
197048,¡Three Amigos! (1986),8
197052,Revolutionary Road  (2008),5
197073,Good Cheer (1926),1
197079,Limitless  (2011),25
197086,Salmon Fishing in the Yemen (2011),1
197111,Signs  (2008),32
197127,Agent Cody Banks (2003),2
197128,Ordinary People (1980),3
197133,"Lock, Stock and Two Smoking Barrels (1998)",15
197144,Harsh Times (2005),1
197155,Superman Returns (2006),12
197170,The In-Laws  (2003),1
197186,Creature of the Walking Dead (1965),3
197190,Monty Python's Life of Brian (1979),11
197200,Airplane! (1980),199
197213,Interstellar  (2014),149
197236,Changing Lanes (2002),2
197243,The King and I  (1956),7
197244,Summer of Sam (1999),4
197245,Exposed  (2016),2
197257,Jackass Presents: Bad Grandpa (2013),6
197287,Superman: Unbound (2013),15
197292,Beyond a Reasonable Doubt  (2009),1
197303,Hatchet  (2006),2
197304,The Ex  (2006),5
197322,Fried Green Tomatoes (1991),28
197345,A Chorus Line  (1985),2
197388,Hide and Seek  (2007),5
197405,Zero Dark Thirty (2012),16
197410,A Good Day to Die Hard (2013),11
197414,Invasion of the Body Snatchers (1956),5
197438,Promised Land  (2012),2
197481,Australia  (2008),4
197498,Field of Dreams (1989),25
197564,Sister  (2015),3
197580,Pompeii  (2014),3
197589,Kingsman: The Golden Circle,54
197605,In the Blink of an Eye  (2009),2
197608,"I'm a Cyborg, But That's OK (2006)",1
197667,Forks Over Knives (2011),4
197690,The Empire Strikes Back (1980),25
197692,Déjà Vu  (2006),3
197763,Journey to Italy,1
197769,The Bourne Ultimatum  (2007),10
197770,Police Story 2 (1988),1
197772,Rio  (2011),9
197781,The Artist  (2011),10
197791,31  (2016),2
197849,2012: Ice Age (2011),1
197855,Easy Money II: Hard to Kill (2012),1
197888,Boys Don't Cry  (1999),5
197904,The Hunger  (1983),1
197918,An Officer and a Gentleman,14
197932,For the Love of Spock (2016),1
197940,He Got Game (1998),1
198004,Breakfast at Tiffany's  (1961),43
198038,Gamer  (2011),1
198046,Three Colors: Blue (1993),1
198112,The Siege  (1956),1
198146,Meet Dave (2008),5
198181,Julie  (2006),1
198209,Majestic  (2002),1
198226,The American President (1995),3
198252,Being Elmo: A Puppeteer's Journey (2011),1
198274,The Pest  (1997),3
198293,Hollyweird  (1999),1
198310,Neighbor  (2009),5
198327,Vexille,1
198342,Babel  (2006),10
198344,Wanderlust  (2012),1
198346,Crank: High Voltage (2009),6
198347,Invincible  (2001),2
198355,James Bond  (2015),20
198391,Lake Placid vs. Anaconda,2
198397,Eyes Wide Shut (1999),10
198403,Funny Girl  (1968),3
198411,Adrift  (2009),1
198420,Trog (1970),1
198425,"The Goods: Live Hard, Sell Hard (2009)",2
198460,Paul Blart: Mall Cop (2009),30
198470,Gaslight  (1940),2
198471,Red Sonja  (1985),1
198472,Walk Like a Man  (1987),4
198518,The Hole  (2001),3
198562,Grown Ups  (2010),108
198580,The Phantom of the Opera  (1998),1
198588,Who Am I  (2014),2
198616,Rangoon  (2017),1
198619,"Planes, Trains and Automobiles (1986)",38
198626,Cloudy with a Chance of Meatballs  (2009),9
198643,Don't Tell Mom the Babysitter's Dead (1991),3
198690,The Child  (1940),1
198699,Get Rich or Die Tryin'  (2005),1
198707,Kick-Ass  (2010),35
198723,Home Alone 4,1
198742,Blades of Glory (2007),22
198750,Flawless  (1999),1
198772,Total Recall  (1990),41
198783,2.0  (2017),1
198791,Brick Mansions (2014),4
198803,Barbarella  (1968),2
198831,Ontmaskerd (1915),1
198861,Big Eden (2000),1
198865,Beyond Skyline,1
198877,Courageous  (2011),7
198887,Revenge of the Nerds II: Nerds in Paradise (1987),2
198894,The Wood (1999),2
198918,Alila (2003),1
198931,Running with Scissors  (2006),1
198960,The Ninth Configuration (1980),1
198961,Superman III (1983),4
198967,Rear Window (1954),32
198973,Popeye  (1980),1
198977,Batman Begins,45
199038,Heat  (1996),44
199067,For Love of the Game  (1999),1
199081,The Expendables 2 (2012),3
199119,Prince of Persia: The Sands of Time  (2010),2
